2014/11/06 11:12:45 INFO  - jmeter.protocol.http.sampler.HTTPHC4Impl: Setting up HTTPS TrustAll scheme 
2014/11/06 11:12:45 INFO  - jmeter.util.JsseSSLManager: Using default SSL protocol: TLS 
2014/11/06 11:12:45 INFO  - jmeter.util.JsseSSLManager: SSL session context: per-thread 
2014/11/06 11:12:46 INFO  - jmeter.threads.JMeterThread: Thread finished: decriptor-user 2-1 
2014/11/06 11:12:46 INFO  - jmeter.threads.JMeterThread: Thread started: android users 1-2 
2014/11/06 11:12:47 INFO  - jmeter.threads.JMeterThread: Thread started: android users 1-3 
2014/11/06 11:12:48 INFO  - jmeter.threads.JMeterThread: Thread started: android users 1-4 
2014/11/06 11:12:49 INFO  - jmeter.threads.JMeterThread: Thread started: android users 1-5 
2014/11/06 11:12:50 INFO  - jmeter.threads.JMeterThread: Thread started: android users 1-6 
2014/11/06 11:12:51 INFO  - jmeter.threads.JMeterThread: Thread started: android users 1-7 
2014/11/06 11:12:52 INFO  - jmeter.threads.JMeterThread: Thread started: android users 1-8 
2014/11/06 11:12:53 INFO  - jmeter.threads.JMeterThread: Thread started: android users 1-9 
2014/11/06 11:12:54 INFO  - jmeter.threads.JMeterThread: Thread started: android users 1-10 
2014/11/06 11:13:08 INFO  - jmeter.threads.JMeterThread: Thread finished: android users 1-1 
2014/11/06 11:13:08 INFO  - jmeter.threads.JMeterThread: Thread finished: android users 1-2 
2014/11/06 11:13:11 INFO  - jmeter.threads.JMeterThread: Thread finished: android users 1-4 
2014/11/06 11:13:13 INFO  - jmeter.threads.JMeterThread: Thread finished: android users 1-3 
2014/11/06 11:13:13 INFO  - jmeter.threads.JMeterThread: Thread finished: android users 1-5 
2014/11/06 11:13:13 INFO  - jmeter.threads.JMeterThread: Thread finished: android users 1-6 
2014/11/06 11:13:16 INFO  - jmeter.threads.JMeterThread: Thread finished: android users 1-7 
2014/11/06 11:13:17 INFO  - jmeter.threads.JMeterThread: Thread finished: android users 1-8 
2014/11/06 11:13:18 INFO  - jmeter.threads.JMeterThread: Thread finished: android users 1-9 
2014/11/06 11:13:18 INFO  - jmeter.threads.JMeterThread: Thread finished: android users 1-10 
2014/11/06 11:13:18 INFO  - jmeter.engine.StandardJMeterEngine: Notifying test listeners of end of test 
2014/11/06 11:13:18 INFO  - jmeter.gui.util.JMeterMenuBar: setRunning(false,*local*) 
